id,title,pages_target,has_images,has_tables,has_equations
3879,Photosynthesis,1,False,False,0
3880,Psychology,1,False,False,0
3881,Weather,2,True,False,0
3882,Blockchain,3,False,False,0
3883,Urbanization,5,False,False,0
3884,Sociology,1,True,True,0
3885,Photosynthesis,1,True,True,0
3886,Algebra,4,False,False,1
3887,Renaissance,3,False,True,0
3888,World War II,3,False,False,0
3889,World War II,4,False,False,0
3890,Renaissance,4,True,False,0
3891,Blockchain,3,False,False,0
3892,Virtual reality,3,True,False,0
3893,Veganism,3,False,True,1
3894,Weather,4,True,True,1
3895,Quantum mechanics,4,False,False,0
3896,Renaissance,3,True,False,1
3897,Renaissance,1,False,False,1
3898,Veganism,1,False,False,0
3899,Machine learning,3,False,False,1
3900,Virtual reality,1,True,False,0
3901,Weather,4,False,False,1
3902,Photosynthesis,4,False,False,0
3903,Economics,2,False,False,0
3904,Psychology,2,True,False,0
3905,Quantum mechanics,4,False,False,0
3906,Volcano,4,False,True,1
3907,Weather,1,True,True,1
3908,Veganism,3,False,False,0
3909,World War II,1,False,True,0
3910,Algebra,3,True,False,0
3911,Psychology,3,False,True,0
3912,Sociology,3,False,False,0
3913,Machine learning,1,True,True,0
3914,United Nations,4,True,False,0
3915,Veganism,1,False,False,1
3916,Virtual reality,4,True,True,0
3917,Veganism,4,False,False,0
3918,Virtual reality,2,False,False,0
3919,Blockchain,3,True,False,0
3920,Machine learning,3,False,False,0
3921,Photosynthesis,5,False,False,0
3922,Sociology,3,False,False,0
3923,United Nations,3,False,False,0
3924,Blockchain,4,False,False,1
3925,Weather,1,False,True,0
3926,Quantum mechanics,1,False,False,1
3927,Photosynthesis,2,True,True,0
3928,Urbanization,3,False,True,0
3929,Urbanization,4,False,True,0
3930,Weather,3,False,True,1
3931,Blockchain,1,True,True,1
3932,Quantum mechanics,3,False,False,0
3933,Statistics,3,False,True,0
3934,Veganism,3,False,False,0
3935,Veganism,3,False,False,0
3936,Sociology,4,False,False,0
3937,Machine learning,2,False,False,0
3938,World War II,4,True,False,0
3939,Statistics,1,False,False,0
3940,United Nations,4,False,True,0
3941,Machine learning,1,False,False,0
3942,Quantum mechanics,5,False,False,0
3943,Volcano,3,False,False,0
3944,Volcano,1,False,False,1
3945,Statistics,3,False,True,0
3946,Statistics,1,True,False,0
3947,Urbanization,2,False,False,0
3948,Virtual reality,3,False,False,0
3949,Volcano,3,True,True,0
3950,Photosynthesis,2,True,True,0
3951,Photosynthesis,3,True,False,0
3952,Virtual reality,2,True,True,0
3953,Photosynthesis,4,False,False,0
3954,Blockchain,4,False,True,0
3955,Volcano,3,True,False,0
3956,Urbanization,3,True,False,0
3957,Renaissance,4,True,False,0
3958,Renaissance,4,False,False,1
3959,United States,3,False,False,0
3960,Virtual reality,4,False,False,0
3961,Sociology,1,False,True,0
3962,Psychology,4,True,False,0
3963,Machine learning,2,False,False,0
3964,Machine learning,2,False,False,0
3965,Sociology,2,True,True,0
3966,United Nations,5,False,False,0
3967,Sociology,3,False,False,0
3968,United States,1,False,False,1
3969,United Nations,3,True,False,1
3970,Algebra,2,False,True,0
3971,Volcano,5,False,False,0
3972,Algebra,2,False,False,1
3973,Weather,1,False,True,0
3974,Urbanization,4,False,False,1
3975,Renaissance,1,True,True,0
3976,Algebra,3,False,False,0
3977,Machine learning,4,False,True,0
3978,Veganism,2,True,False,0
3979,Weather,4,False,False,0
3980,United States,6,False,False,1
3981,Economics,1,False,False,0
3982,United Nations,3,False,False,1
3983,Algebra,1,True,True,0
3984,Sociology,3,True,False,0
3985,Machine learning,1,False,False,0
3986,Blockchain,5,False,False,0
3987,Blockchain,3,False,False,0
3988,Weather,4,False,True,1
3989,Economics,6,False,False,0
3990,Psychology,4,False,False,1
3991,United Nations,3,False,False,0
3992,Weather,4,False,False,0
3993,Statistics,4,False,False,0
3994,Quantum mechanics,3,False,False,0
3995,Veganism,3,False,False,0
3996,Sociology,3,True,True,0
3997,Photosynthesis,2,False,False,1
3998,Volcano,4,True,False,0
3999,Veganism,3,False,False,0
4000,Blockchain,1,True,False,1
4001,Quantum mechanics,2,False,False,1
4002,Renaissance,1,False,False,0
4003,United Nations,3,True,False,0
4004,Virtual reality,2,True,False,0
4005,Statistics,1,False,False,0
4006,Urbanization,4,True,False,1
4007,Photosynthesis,2,False,False,0
4008,World War II,1,True,False,0
4009,Renaissance,2,False,False,0
4010,Psychology,3,False,True,1
4011,Sociology,4,False,False,0
4012,Weather,1,False,True,0
4013,Statistics,4,True,True,1
4014,Sociology,3,False,True,0
4015,Volcano,5,True,False,0
4016,Weather,4,False,False,0
4017,Virtual reality,3,False,True,0
4018,Photosynthesis,1,False,False,0
4019,Psychology,1,False,False,0
4020,Blockchain,3,True,True,0
4021,Urbanization,3,False,False,0
4022,Statistics,3,False,False,0
4023,Psychology,1,False,False,0
4024,Statistics,3,False,False,0
4025,Virtual reality,3,True,True,0
4026,Quantum mechanics,3,False,False,0
4027,Photosynthesis,3,False,False,0
4028,Photosynthesis,4,True,False,0
4029,Renaissance,3,False,False,0
4030,Renaissance,4,True,True,0
4031,Volcano,1,True,True,0
4032,Economics,3,True,False,0
4033,Photosynthesis,1,False,True,0
4034,Psychology,2,True,False,0
4035,Renaissance,6,False,False,1
4036,Volcano,3,True,False,1
4037,Quantum mechanics,1,False,True,0
4038,Economics,2,True,True,0
4039,Psychology,2,False,False,0
4040,United Nations,1,True,True,0
4041,Statistics,3,False,True,0
4042,Quantum mechanics,1,True,False,0
4043,Machine learning,2,False,False,1
4044,Sociology,3,False,False,1
4045,Veganism,3,True,False,0
4046,Quantum mechanics,4,False,True,0
4047,Veganism,4,False,False,0
4048,Photosynthesis,3,False,True,1
4049,Psychology,5,True,False,0
4050,Machine learning,2,True,False,0
4051,Algebra,4,False,False,0
4052,Veganism,3,False,False,0
4053,Sociology,1,False,False,0
4054,United Nations,5,True,True,0
4055,Virtual reality,3,True,False,0
4056,Urbanization,6,False,False,0
4057,Urbanization,2,True,False,1
4058,Renaissance,5,False,False,0
4059,Economics,4,False,True,0
4060,United Nations,3,True,False,1
4061,Sociology,2,True,False,1
4062,Blockchain,2,False,False,0
4063,United Nations,4,False,False,0
4064,Weather,2,False,False,0
4065,Veganism,1,False,False,0
4066,United States,2,True,False,1
4067,World War II,4,False,False,0
4068,United States,1,False,True,1
4069,Machine learning,2,False,False,1
4070,Volcano,2,False,False,0
4071,Statistics,3,False,True,0
4072,Renaissance,3,True,True,1
4073,Psychology,2,False,False,0
4074,Machine learning,2,False,False,0
4075,World War II,2,True,False,0
4076,Photosynthesis,3,False,True,1
4077,Economics,3,True,False,0
4078,Blockchain,2,False,True,0
4079,United Nations,1,False,True,0
4080,United States,3,False,False,1
4081,Quantum mechanics,4,False,True,1
4082,Weather,4,False,True,1
4083,Photosynthesis,4,False,False,0
4084,Urbanization,3,False,False,0
4085,Sociology,2,False,False,0
4086,Weather,2,True,False,0
4087,Psychology,1,True,False,0
4088,Veganism,3,False,False,1
4089,United Nations,2,False,True,0
4090,Photosynthesis,1,False,False,0
4091,Machine learning,5,False,False,0
4092,Algebra,5,False,False,0
4093,Weather,3,True,False,0
4094,Psychology,4,False,False,1
4095,Sociology,4,False,False,0
4096,World War II,2,False,True,0
4097,Algebra,3,False,False,0
4098,United States,3,True,False,0
4099,United Nations,5,False,False,0
4100,Economics,3,True,False,0
4101,Blockchain,1,False,True,0
4102,Machine learning,6,False,True,0
4103,Veganism,3,False,False,1
4104,Blockchain,1,True,False,0
4105,Virtual reality,5,True,False,1
4106,Weather,3,False,False,0
4107,Virtual reality,1,False,False,1
4108,Quantum mechanics,2,False,False,0
4109,Economics,3,False,True,0
4110,Statistics,1,True,True,0
4111,United States,2,True,True,0
4112,Weather,2,False,True,0
4113,United States,3,False,False,0
4114,Urbanization,7,False,True,0
4115,Weather,1,True,False,0
4116,United Nations,3,True,False,0
4117,Economics,3,False,True,1
4118,Weather,1,True,False,0
4119,United States,5,False,False,0
4120,Sociology,2,False,False,1
4121,Renaissance,1,False,False,1
4122,United States,2,False,False,1
4123,Virtual reality,3,False,False,1
4124,Virtual reality,3,False,False,0
4125,Blockchain,2,False,False,1
4126,Renaissance,3,True,False,0
4127,Sociology,3,False,True,0
4128,Sociology,1,False,True,0
4129,Psychology,2,False,True,0
4130,Volcano,1,True,False,0
4131,Sociology,1,False,False,0
4132,Volcano,1,False,True,0
4133,United States,1,False,False,0
4134,Economics,1,True,False,0
4135,Volcano,4,False,True,0
4136,Photosynthesis,4,False,False,0
4137,Weather,2,False,False,0
4138,Blockchain,1,False,True,0
4139,Photosynthesis,1,False,True,0
4140,Sociology,3,False,False,0
4141,Quantum mechanics,1,False,True,0
4142,Sociology,1,True,False,0
4143,Veganism,4,False,True,0
4144,Blockchain,2,False,False,0
4145,Urbanization,4,False,False,0
4146,Blockchain,5,False,False,1
4147,Renaissance,4,False,False,0
4148,Urbanization,2,False,False,0
4149,Veganism,2,True,False,0
4150,Economics,4,False,False,0
4151,Volcano,6,True,False,0
4152,Sociology,3,False,False,0
4153,Photosynthesis,2,False,True,1
4154,Renaissance,2,True,True,1
4155,Weather,4,True,True,0
4156,Economics,2,False,False,0
4157,Algebra,2,False,False,0
4158,Quantum mechanics,4,True,False,0
4159,United States,2,False,False,0
4160,United Nations,2,False,True,0
4161,Psychology,3,False,False,0
4162,Urbanization,5,False,True,1
4163,Quantum mechanics,3,False,False,0
4164,Volcano,2,False,False,0
4165,Veganism,1,True,False,0
4166,Sociology,4,True,False,0
4167,Urbanization,2,False,False,0
4168,Machine learning,1,True,False,0
4169,Blockchain,1,False,True,0
4170,Psychology,4,False,False,0
4171,Statistics,4,False,False,0
4172,Virtual reality,4,False,False,0
4173,Weather,2,False,False,0
4174,Weather,2,False,False,0
4175,Photosynthesis,4,False,True,1
4176,Economics,2,False,False,0
4177,Weather,2,True,False,0
4178,Statistics,2,False,False,0
4179,Statistics,3,False,True,1
4180,Photosynthesis,2,False,False,0
4181,Algebra,4,True,False,0
4182,Algebra,3,True,False,0
4183,Sociology,3,False,False,0
4184,Sociology,3,False,False,0
4185,Blockchain,1,False,False,1
4186,Quantum mechanics,3,False,False,1
4187,Economics,3,False,False,0
4188,Photosynthesis,1,True,False,1
4189,Veganism,2,False,False,0
4190,Algebra,2,False,False,0
4191,Weather,1,True,False,0
4192,Renaissance,3,False,False,0
4193,Economics,1,True,True,0
4194,Volcano,1,True,True,0
4195,Renaissance,3,True,False,0
4196,Economics,4,False,True,0
4197,Blockchain,2,False,False,0
4198,United States,1,False,False,1
4199,Blockchain,6,True,False,0
4200,Photosynthesis,2,False,False,0
4201,Virtual reality,2,False,False,0
4202,Machine learning,1,True,False,0
4203,Renaissance,3,True,False,0
4204,Sociology,3,False,False,0
4205,Urbanization,1,True,False,0
4206,Urbanization,5,False,True,0
4207,Volcano,2,False,False,0
4208,Sociology,1,True,False,0
4209,Veganism,2,False,False,0
4210,Virtual reality,1,False,False,1
4211,Volcano,1,True,False,0
4212,United Nations,4,True,False,0
4213,Photosynthesis,3,False,False,0
4214,Machine learning,4,False,True,0
4215,Economics,3,True,False,0
4216,World War II,2,True,False,0
4217,Renaissance,3,False,False,0
4218,Virtual reality,2,True,True,0
4219,Statistics,5,False,True,0
4220,Urbanization,3,False,False,0
4221,United States,1,True,False,1
4222,Statistics,1,True,True,0
4223,Renaissance,2,True,True,0
4224,Renaissance,1,True,False,1
4225,Photosynthesis,1,False,False,1
4226,Blockchain,2,False,False,0
4227,Veganism,2,False,False,0
4228,Veganism,5,True,False,0
4229,Algebra,5,True,True,0
4230,Renaissance,2,False,False,1
4231,Blockchain,4,False,False,0
4232,Psychology,2,True,False,1
4233,World War II,3,True,False,0
4234,Sociology,2,False,False,1
4235,Statistics,1,False,True,0
4236,Renaissance,2,True,False,0
4237,United Nations,1,True,False,0
4238,Quantum mechanics,3,True,True,0
4239,Blockchain,2,False,False,0
4240,Statistics,1,True,False,1
4241,Veganism,3,False,False,0
4242,Photosynthesis,1,False,False,1
4243,Economics,2,False,True,1
4244,Renaissance,1,True,False,0
4245,Virtual reality,4,True,False,0
4246,Photosynthesis,3,False,False,1
4247,Statistics,1,False,True,0
4248,United Nations,3,False,False,0
4249,Blockchain,3,False,False,0
4250,World War II,3,True,False,1
4251,Psychology,4,False,False,0
4252,Volcano,5,False,False,0
4253,Virtual reality,3,False,False,1
4254,Photosynthesis,1,False,False,0
4255,Psychology,3,False,False,0
4256,World War II,4,True,True,1
4257,Photosynthesis,1,False,False,0
4258,World War II,2,False,False,1
4259,Volcano,3,True,False,0
4260,United Nations,2,True,True,0
4261,United States,3,False,False,0
4262,Algebra,2,True,False,0
4263,Statistics,2,False,False,1
4264,Virtual reality,3,True,False,0
4265,Weather,4,False,False,1
4266,World War II,1,False,False,0
4267,Urbanization,4,False,True,0
4268,Statistics,4,True,True,0
4269,Virtual reality,1,True,False,0
4270,Psychology,2,True,True,0
4271,Economics,1,False,False,0
4272,Machine learning,1,True,False,1
4273,Psychology,3,True,False,0
4274,Machine learning,1,False,True,0
4275,Statistics,1,True,False,0
4276,Machine learning,2,False,False,0
4277,Statistics,1,False,True,0
4278,Urbanization,2,False,False,0
4279,Quantum mechanics,2,True,False,1
4280,Machine learning,1,False,True,0
4281,Veganism,4,False,False,1
4282,Algebra,2,False,False,0
4283,United Nations,3,True,False,0
4284,Weather,3,False,True,0
4285,Sociology,3,False,False,0
4286,Psychology,3,False,True,0
4287,Weather,3,False,True,0
4288,Renaissance,2,False,False,0
4289,Blockchain,2,False,False,0
4290,Machine learning,1,True,False,0
4291,Virtual reality,2,False,False,1
4292,Veganism,3,False,False,0
4293,Sociology,1,False,True,0
4294,United States,4,True,False,0
4295,Sociology,1,True,False,0
4296,Economics,1,False,False,0
4297,United States,3,False,True,0
4298,Photosynthesis,2,True,True,0
4299,Algebra,1,False,True,0
4300,Weather,5,False,False,1
4301,Renaissance,1,True,True,0
4302,Quantum mechanics,6,False,False,0
4303,Volcano,3,False,True,1
4304,Algebra,3,True,False,0
4305,Renaissance,2,False,True,0
4306,Machine learning,2,False,True,1
4307,United States,3,True,False,1
4308,Blockchain,5,False,False,1
4309,Algebra,3,False,False,0
4310,Volcano,4,False,False,1
4311,Quantum mechanics,4,False,False,0
4312,Quantum mechanics,1,False,False,0
4313,Sociology,2,False,False,1
4314,World War II,3,True,True,0
4315,United Nations,1,False,False,0
4316,Sociology,3,False,True,1
4317,Quantum mechanics,4,False,False,0
4318,World War II,3,False,False,1
4319,Virtual reality,4,False,False,1
4320,Weather,1,True,True,0
4321,Blockchain,1,False,False,1
4322,United Nations,3,True,False,1
4323,World War II,3,False,False,0
4324,Photosynthesis,3,False,False,0
4325,Algebra,1,False,False,0
4326,World War II,1,False,True,0
4327,Quantum mechanics,2,True,False,1
4328,World War II,6,True,True,0
4329,World War II,2,True,False,0
4330,Photosynthesis,1,False,True,0
4331,Machine learning,3,False,True,0
4332,Algebra,1,False,False,1
4333,Economics,4,False,True,0
4334,United States,1,False,True,1
4335,Urbanization,5,False,False,0
4336,Algebra,1,True,False,1
4337,Weather,4,False,False,1
4338,Veganism,2,False,False,0
4339,Statistics,1,False,False,0
4340,Statistics,3,False,False,0
4341,Quantum mechanics,1,False,True,1
4342,Blockchain,1,False,False,0
4343,United Nations,4,True,True,0
4344,Volcano,4,True,False,0
4345,Blockchain,4,False,False,0
4346,Virtual reality,2,False,False,0
4347,Statistics,3,True,True,0
4348,Weather,3,False,False,1
4349,Sociology,4,False,True,1
4350,Quantum mechanics,3,False,False,0
4351,United States,4,False,True,0
4352,Renaissance,4,True,False,1
4353,World War II,4,False,False,0
4354,Algebra,4,False,False,1
4355,United Nations,1,False,False,1
4356,Renaissance,7,False,False,0
4357,Algebra,1,False,True,0
4358,Volcano,1,False,False,0
4359,United States,2,False,False,1
4360,Urbanization,3,False,False,1
4361,United Nations,2,False,False,0
4362,Quantum mechanics,2,False,False,0
4363,Urbanization,4,False,False,0
4364,Economics,2,True,True,0
4365,Algebra,5,False,False,0
4366,Sociology,4,False,False,0
4367,Veganism,2,True,False,0
4368,Machine learning,2,False,False,0
4369,Renaissance,3,True,False,0
4370,Urbanization,4,True,False,0
4371,Sociology,3,False,True,0
4372,Blockchain,2,False,False,0
4373,Virtual reality,4,False,False,0
